receiverx,receivery,receivers,receivera,receiverdis,receivero,receiverdir,distance_to_nearest_def,defenderx,defendery,defenders,defendera,defenderdis,defendero,defenderdir,defenders_in_path,pass_length,yards_to_go,yardline_num,yards_gained
86.89,46.08,5.75,0.81,0.57,41.09,1.99,2.034944716693796,84.92,45.57,7.18,2.12,0.71,40.82,29.71,1,4.0,10,19,0
75.89,2.78,3.28,3.28,0.32,62.91,191.18,1.319469590403659,75.28,3.95,2.54,4.19,0.25,107.7,181.41,0,11.0,6,23,0
74.8,42.52,5.3,2.58,0.53,223.55,351.43,6.450775147220684,68.35,42.62,6.86,3.05,0.69,66.99,37.95,1,1.0,10,34,3
50.9,28.57,6.55,1.44,0.66,103.84,193.61,1.3164345787011213,49.93,29.46,7.48,1.25,0.74,163.35,175.99,4,3.0,4,44,0
48.63,13.45,3.27,2.63,0.32,25.95,140.4,7.9990499435870515,44.45,20.27,2.24,4.13,0.21,101.16,172.58,3,-3.0,8,43,8
94.89,43.72,6.54,3.19,0.65,247.06,327.28,9.747912597064053,96.12,34.05,2.89,2.46,0.29,20.64,56.47,2,-3.0,4,19,8
64.84,23.71,5.92,2.04,0.6,94.06,216.87,1.6302760502442448,66.07,24.78,6.4,1.19,0.63,155.47,193.5,3,11.0,10,35,2
47.75,49.88,2.52,5.67,0.27,145.83,329.15,1.8970766985021965,45.92,50.38,2.31,2.45,0.23,93.7,134.59,2,24.0,19,39,0
30.08,24.5,2.96,5.23,0.28,248.69,204.04,1.9615555052049902,29.79,26.44,5.0,4.11,0.49,203.96,220.91,0,-6.0,9,26,3
71.32,14.08,5.61,3.47,0.55,105.99,178.57,1.0417773274553435,70.94,15.05,5.99,3.23,0.58,154.44,173.72,1,6.0,10,33,0
70.76,31.33,6.03,1.73,0.61,46.76,358.08,5.8363087649643735,70.11,25.53,2.09,2.35,0.23,16.52,8.8,3,0.0,4,39,2
32.9,26.36,7.93,0.77,0.8,356.66,21.57,2.1805733191066965,33.97,24.46,8.24,1.55,0.82,17.81,20.53,6,4.0,7,19,9
84.7,27.56,1.53,4.03,0.17,101.05,287.04,3.2810059433045837,84.25,30.81,3.67,3.02,0.36,132.22,183.19,5,5.0,6,20,6
75.35,12.06,5.92,1.54,0.6,122.2,179.92,2.3584952830141446,73.59,13.63,6.26,1.79,0.62,162.29,176.27,1,3.0,10,31,5
34.51,8.96,6.55,3.78,0.67,111.11,183.92,2.197544083744394,32.85,10.4,7.71,5.65,0.77,151.17,177.33,0,29.0,10,46,1
37.42,38.18,0.7,2.42,0.06,216.52,318.89,5.267750943239443,32.26,37.12,3.82,1.59,0.39,96.57,40.06,3,-3.0,10,24,5
29.93,44.28,7.17,1.44,0.72,66.84,343.69,4.2157087185905056,26.34,42.07,7.51,0.73,0.74,29.08,11.8,0,2.0,8,22,5
34.91,10.88,5.86,1.0,0.59,256.82,169.98,7.020434459490387,41.88,11.72,1.16,5.91,0.15,308.37,322.89,0,0.0,10,25,12
51.54,5.88,4.85,2.01,0.49,307.14,185.51,2.7688625823612147,53.99,7.17,7.57,1.28,0.75,233.77,216.81,0,4.0,10,37,1
93.02,19.91,2.6,1.97,0.24,307.97,249.34,1.4337712509323113,93.53,18.57,3.93,3.8,0.38,300.17,324.76,4,8.0,9,26,0
84.72,24.71,7.31,1.85,0.74,161.2,183.36,0.8980534505250759,84.09,25.35,7.31,1.06,0.74,154.59,179.26,2,2.0,9,23,5
59.27,6.69,4.16,1.5,0.42,337.78,163.14,10.350043478169546,59.24,17.04,2.53,3.03,0.25,117.59,96.07,0,-5.0,10,45,8
96.38,30.93,7.94,1.66,0.8,337.79,4.05,3.382927726097624,98.87,28.64,8.15,1.52,0.81,342.1,1.09,4,6.0,5,19,2
95.54,30.6,6.46,1.32,0.65,209.03,145.91,5.841104347638379,100.01,34.36,5.55,4.09,0.54,190.61,154.96,5,2.0,15,16,14
89.86,12.88,3.12,2.92,0.32,304.19,213.54,6.766099319401092,83.26,14.37,5.11,3.58,0.53,100.71,128.57,3,-5.0,10,25,5
71.46,10.85,3.07,4.1,0.29,5.25,325.86,7.207065977219845,64.79,13.58,5.68,4.65,0.57,116.66,125.06,11,2.0,4,36,7
32.63,35.77,4.03,2.41,0.39,102.22,12.35,6.386556192503124,36.04,30.37,2.83,1.05,0.29,343.23,197.53,2,-2.0,10,26,3
50.95,13.96,2.59,2.5,0.25,205.47,234.96,0.4841487374764039,51.33,14.26,3.72,3.76,0.36,212.82,243.23,5,14.0,9,27,0
59.45,18.14,3.43,0.68,0.34,55.54,89.44,6.909761211503625,53.83,22.16,4.37,2.56,0.45,71.95,61.46,0,2.0,5,46,7
76.84,38.82,5.77,0.69,0.58,183.64,149.45,0.7066116330771797,77.16,39.45,5.53,1.69,0.54,156.11,169.79,10,6.0,4,39,4
83.07,25.41,6.49,1.58,0.65,234.65,169.85,5.164668430790121,86.84,21.88,4.18,4.24,0.4,264.52,277.09,4,2.0,10,29,7
40.88,45.46,4.64,2.29,0.47,171.89,14.08,5.102205405508479,45.05,42.52,6.33,2.31,0.63,311.61,341.15,2,0.0,15,31,6
77.27,28.29,6.99,0.67,0.7,189.87,149.66,5.721258602790122,77.15,34.01,5.58,3.29,0.54,148.84,153.13,3,4.0,10,36,32
80.75,29.66,1.92,0.65,0.2,133.32,215.6,4.9221235254715,77.47,33.33,3.79,4.45,0.36,117.92,151.53,5,4.0,10,25,2
76.31,20.33,0.69,2.4,0.07,23.98,293.33,10.232937017298605,81.84,28.94,2.99,1.67,0.29,148.95,235.25,7,3.0,23,31,7
45.58,7.43,2.71,2.88,0.26,31.58,102.5,10.001804837128148,55.58,7.62,2.15,5.45,0.19,277.62,235.99,6,-2.0,6,37,9
59.82,14.24,7.19,2.05,0.73,220.2,168.75,4.080600446012816,56.7,16.87,6.39,3.86,0.66,201.15,175.56,1,7.0,11,43,1
98.55,29.25,1.94,3.24,0.2,102.68,261.45,6.615496957901199,104.83,27.17,3.06,1.37,0.33,310.25,303.23,7,4.0,15,8,7
95.67,41.89,4.75,1.53,0.48,204.95,347.91,6.743367111465904,96.34,35.18,2.56,2.45,0.26,33.45,44.36,1,-5.0,4,19,14
89.11,29.67,0.74,3.07,0.06,37.4,274.02,2.0365166338628335,88.46,31.6,2.48,2.79,0.25,98.28,28.83,0,-8.0,10,28,5
70.26,0.72,3.32,0.56,0.33,101.74,159.84,3.5629482174177074,66.81,1.61,4.3,4.43,0.41,106.52,115.66,0,14.0,13,25,0
29.86,37.7,1.25,3.15,0.11,143.6,49.52,5.318467824477273,30.16,32.39,4.5,2.9,0.47,9.93,10.53,4,-2.0,27,22,5
91.95,47.21,7.56,0.74,0.75,27.78,6.71,1.8908199279677587,90.09,46.87,7.85,1.1,0.78,27.14,30.17,0,6.0,5,12,0
76.76,5.31,5.92,2.41,0.6,95.48,181.82,2.13002347404906,75.49,7.02,7.81,1.89,0.78,161.23,172.59,0,11.0,6,22,0
56.1,38.69,6.71,0.43,0.67,179.42,217.45,2.4601016239171942,54.74,40.74,6.3,2.97,0.62,176.89,212.55,9,5.0,5,49,8
50.43,36.75,1.83,1.52,0.19,210.21,101.89,3.8225645841502764,49.09,33.17,4.5,0.39,0.45,334.86,20.01,5,9.0,10,32,9
64.65,14.04,2.02,3.06,0.21,283.01,279.67,1.6169724796668574,66.0,14.93,4.88,4.13,0.48,260.55,262.48,8,12.0,18,42,1
69.36,15.99,5.82,0.87,0.59,308.92,4.29,6.250199996800098,73.07,10.96,5.85,2.28,0.59,5.56,23.44,10,4.0,5,45,3
73.24,20.41,5.31,2.52,0.53,321.88,25.95,4.8023431780746435,77.17,17.65,5.13,3.77,0.5,309.37,341.36,7,1.0,10,38,7
85.49,46.8,0.83,2.49,0.09,218.48,48.56,2.450510150968572,87.94,46.75,5.42,3.99,0.53,259.12,289.66,2,5.0,2,30,7
99.01,14.04,1.29,2.19,0.13,294.06,298.2,4.576253926521124,97.06,9.9,3.15,3.2,0.32,353.08,150.43,7,8.0,10,18,1
104.82,2.9,6.1,2.18,0.62,261.92,191.28,3.860479244860675,108.14,4.87,6.27,1.11,0.63,227.12,204.31,0,3.0,1,9,0
104.45,8.49,6.73,1.24,0.68,229.9,161.88,1.9654261624390774,105.95,9.76,8.54,1.8,0.86,202.91,191.29,0,1.0,6,6,1
105.86,43.03,5.99,2.58,0.61,231.72,334.04,7.026720429901848,98.94,41.81,4.98,2.57,0.5,94.31,347.62,2,-4.0,9,9,8
86.92,5.94,4.37,3.63,0.44,60.31,165.93,2.387571988443494,85.13,7.52,6.44,4.53,0.65,130.21,166.27,0,10.0,5,13,6
37.63,44.63,8.13,2.08,0.82,211.46,251.88,2.7727242920997344,40.11,45.87,8.87,1.18,0.89,250.98,256.18,2,38.0,5,34,16
41.23,43.12,0.75,2.42,0.08,163.42,160.15,6.108043876725187,46.02,39.33,4.32,3.42,0.42,294.55,350.3,10,-3.0,15,34,8
61.35,36.35,8.48,1.5,0.85,322.46,10.87,1.611117624507906,61.41,34.74,9.36,1.56,0.93,352.03,9.93,2,13.0,10,39,3
65.08,22.23,7.5,0.59,0.75,206.75,182.79,6.911070828750054,61.1,27.88,3.85,1.24,0.41,169.51,163.0,2,1.0,11,46,12
74.04,38.37,4.72,2.63,0.48,135.83,21.9,5.972244134326723,79.95,39.23,3.52,0.83,0.35,256.41,340.76,3,-2.0,10,33,4
89.66,36.6,1.82,2.25,0.18,186.46,358.86,3.193117598836598,92.52,38.02,4.82,1.39,0.48,241.64,269.3,1,-4.0,16,16,2
31.31,24.96,7.5,1.0,0.74,337.79,354.05,4.147698156809391,34.96,22.99,0.79,0.6,0.07,310.11,234.92,5,-3.0,10,25,26
64.11,4.32,2.71,1.57,0.27,357.84,191.01,4.88345164816854,68.95,4.97,4.71,1.6,0.46,266.84,245.65,0,6.0,10,48,4
67.56,7.95,5.89,1.44,0.59,1.78,177.29,6.712175504260896,71.23,13.57,3.17,3.29,0.32,340.03,29.61,0,0.0,10,42,17
110.59,49.05,6.76,2.92,0.68,322.71,10.04,0.7826237921249226,110.45,48.28,7.01,3.96,0.7,348.82,6.73,0,8.0,6,8,0
82.06,20.37,5.4,2.89,0.54,22.5,345.19,1.777892010218842,80.34,19.92,5.73,2.4,0.56,54.18,9.46,7,3.0,10,25,1
76.7,22.02,7.72,1.71,0.77,9.97,321.1,2.475419156425835,77.64,19.73,7.23,0.83,0.72,327.21,322.48,3,7.0,8,27,15
37.27,30.57,7.38,0.22,0.74,158.27,186.73,4.022797534055122,41.29,30.72,0.91,0.53,0.09,257.85,335.44,5,-3.0,3,31,5
103.31,41.56,1.01,1.99,0.11,156.82,139.97,3.0000166666203705,100.31,41.55,5.45,0.99,0.56,84.48,98.49,9,-2.0,10,9,0
100.14,28.71,4.16,3.0,0.43,117.93,259.01,4.548428299973519,95.75,29.9,3.18,2.46,0.3,133.88,122.35,4,3.0,12,7,4
71.98,31.0,6.16,0.43,0.61,62.03,356.54,8.490212011487113,63.64,32.59,4.39,3.79,0.42,85.06,40.2,4,1.0,7,37,6
42.13,36.28,3.29,5.21,0.33,118.12,284.33,1.664241569003732,43.24,37.52,8.16,4.14,0.82,224.62,244.23,2,20.0,6,48,2
39.0,44.89,5.72,3.31,0.58,72.5,4.95,1.8005554698481239,37.82,43.53,7.67,2.56,0.77,37.63,10.35,1,6.0,15,35,7
39.84,9.64,3.71,1.29,0.38,316.77,171.41,6.508240929775111,43.7,14.88,4.16,3.31,0.41,243.56,173.32,1,5.0,6,25,5
45.13,39.54,4.42,3.31,0.45,185.13,30.68,7.325851486346141,51.72,42.74,1.95,4.41,0.17,224.18,272.06,3,0.0,10,35,8
55.26,36.88,6.75,2.71,0.68,248.04,341.03,7.16040501647777,53.11,30.05,1.4,1.69,0.15,175.94,52.61,3,-4.0,10,40,19
97.88,51.11,5.22,3.17,0.53,282.16,335.39,1.7507141400011623,98.89,49.68,8.13,3.06,0.81,338.84,331.29,0,13.0,10,27,0
93.25,15.64,4.38,2.23,0.44,41.65,160.53,5.102803151210124,97.8,13.33,4.18,2.33,0.43,303.11,206.5,2,-2.0,10,14,11
106.36,8.16,6.64,1.37,0.67,315.27,171.23,4.248070150079913,110.55,8.86,5.05,4.01,0.5,234.36,169.25,0,2.0,1,5,3
69.61,19.33,6.08,2.21,0.61,349.65,332.4,4.700574432981567,67.56,15.1,5.48,2.76,0.54,352.64,337.65,4,12.0,6,29,6
47.59,37.59,6.14,2.1,0.62,166.04,259.12,4.986912872709926,52.32,39.17,4.35,1.72,0.43,218.35,240.65,2,17.0,10,47,10
48.7,40.62,3.92,1.15,0.4,262.63,356.1,2.0316003544004375,49.27,38.67,6.64,1.96,0.66,322.54,350.31,1,3.0,10,35,3
52.91,12.83,6.53,3.21,0.66,78.21,148.02,9.004276761628338,60.88,17.02,5.66,3.95,0.55,217.15,190.41,2,-5.0,10,48,13
79.91,45.16,2.96,4.77,0.32,259.96,344.19,4.310278413281445,83.64,43.0,5.97,1.87,0.6,318.4,338.82,0,4.0,5,34,3
86.97,22.91,1.26,3.14,0.12,314.22,193.02,1.5182226450689011,88.2,23.8,4.68,1.29,0.47,253.93,225.15,3,4.0,10,27,1
79.09,13.45,1.48,3.9,0.16,28.9,174.55,4.914560000651122,83.69,15.18,3.92,2.81,0.4,231.79,206.83,1,-2.0,12,29,4
67.28,25.38,5.29,2.39,0.53,344.33,34.67,5.6094563016392165,72.82,26.26,2.62,1.26,0.26,294.15,314.24,5,3.0,15,45,3
42.34,4.29,5.79,2.09,0.59,276.11,192.62,0.7080254232723538,42.76,4.86,6.9,2.88,0.7,274.99,194.21,0,8.0,6,24,0
43.25,9.93,6.84,0.83,0.68,129.43,185.28,1.0208329931972226,42.36,10.43,7.49,0.63,0.74,130.95,153.9,0,4.0,10,37,0
47.08,21.85,7.49,0.87,0.76,23.15,33.76,3.0469985231371526,49.37,23.86,4.26,3.41,0.42,269.88,237.47,4,13.0,10,25,0
60.11,41.14,5.89,2.47,0.6,151.68,29.92,2.157452201092762,58.26,40.03,6.41,0.61,0.52,113.98,93.69,2,13.0,10,38,14
84.29,18.97,1.18,3.25,0.13,344.53,157.03,7.404383836620034,82.09,26.04,3.01,1.67,0.3,152.83,207.52,2,-4.0,11,29,11
27.39,28.61,2.23,1.9,0.23,245.71,25.31,6.20065319139847,33.59,28.7,3.47,2.95,0.33,280.24,305.56,4,2.0,15,16,4
21.98,33.66,2.81,1.59,0.29,219.77,73.05,6.716010720658508,25.4,39.44,3.97,4.13,0.38,176.04,169.35,6,2.0,21,10,7
38.03,13.31,1.45,1.68,0.15,256.81,91.69,3.800644682155911,36.18,9.99,6.53,4.43,0.64,2.88,48.54,0,16.0,10,12,47
96.45,23.87,7.74,2.04,0.78,352.87,5.67,4.457185210421483,98.89,20.14,7.3,3.06,0.72,357.39,10.34,4,12.0,10,25,11
117.15,20.55,4.46,2.08,0.45,333.54,25.47,3.2674454853906907,116.54,17.34,6.72,2.22,0.67,0.0,22.16,5,9.0,9,9,0
51.82,6.08,5.83,3.83,0.58,314.85,220.37,1.8515128949051354,53.47,6.92,7.14,3.42,0.71,204.29,213.69,0,9.0,10,32,0
58.05,12.48,2.54,5.02,0.26,358.48,5.9,4.207386362101778,62.1,11.34,2.45,3.29,0.26,334.14,268.25,10,-1.0,9,49,8
68.68,41.29,7.11,1.59,0.72,294.62,12.88,2.8304416616492896,68.63,38.46,7.77,0.67,0.78,185.81,11.73,0,3.0,2,44,2
67.69,14.5,2.43,2.84,0.23,33.66,159.56,2.618186395198027,70.26,15.0,4.02,2.45,0.39,226.6,242.73,2,-3.0,10,39,3
112.02,13.9,7.61,1.63,0.77,15.94,77.04,0.5830951894845284,112.6,13.84,6.64,3.1,0.68,59.72,104.11,1,39.0,10,39,0
83.23,48.05,7.62,1.29,0.77,82.84,339.31,1.4194717327231285,82.66,46.75,8.58,1.08,0.86,346.56,346.67,1,2.0,10,25,3
87.29,12.37,1.5,3.31,0.13,353.58,329.72,5.3600373133029695,81.99,11.57,4.39,2.66,0.45,46.92,110.33,11,-1.0,10,25,15
62.96,1.28,5.51,2.62,0.56,359.53,188.88,1.2814054783713078,62.9,2.56,7.28,0.22,0.72,148.65,152.7,0,7.0,10,39,1
70.39,41.23,1.34,2.78,0.13,242.43,25.42,2.8846663585239822,67.61,42.0,1.67,4.98,0.19,115.37,78.64,0,-2.0,15,42,4
52.22,43.87,6.4,0.85,0.64,32.26,348.51,3.175216528049696,49.38,42.45,7.84,1.32,0.78,22.48,8.29,1,0.0,10,42,3
32.98,35.15,4.15,2.21,0.42,132.04,232.68,6.21354166317407,27.63,31.99,5.15,3.86,0.51,61.7,52.49,2,17.0,7,39,4
20.05,26.78,8.12,0.87,0.81,10.71,7.37,4.620411237108662,15.56,25.69,0.49,1.3,0.06,56.48,158.67,5,-4.0,6,6,8
6.54,8.27,6.51,2.84,0.66,52.51,195.25,3.111028768751586,8.47,10.71,7.46,3.42,0.75,197.97,197.3,0,1.0,1,1,0
52.44,4.99,4.32,1.98,0.43,287.76,291.67,0.9630160954002791,53.37,4.74,4.58,3.38,0.45,293.15,276.52,8,9.0,10,32,0
60.19,33.8,6.34,1.06,0.63,158.53,213.38,2.618434646883516,59.38,36.29,5.89,4.03,0.57,181.29,208.83,4,4.0,10,46,5
51.17,7.91,7.07,2.07,0.71,136.75,200.14,9.065500537753005,46.85,15.88,7.37,0.85,0.73,190.19,198.62,1,4.0,1,45,12
10.9,48.87,8.32,3.57,0.84,295.9,296.57,0.661891229734913,10.95,48.21,9.51,2.28,0.95,349.16,296.52,0,27.0,8,27,0
12.93,31.98,4.93,3.08,0.5,190.05,17.45,2.7818878482066807,13.6,29.28,4.08,0.9,0.42,10.01,332.68,4,-5.0,19,8,15
73.51,40.92,3.75,1.18,0.38,143.85,143.78,2.628174271238499,71.03,41.79,6.16,2.08,0.62,119.24,81.97,8,-3.0,10,39,-7
77.66,3.26,3.02,3.09,0.3,89.07,167.18,4.0052465592020585,73.9,4.64,5.94,1.49,0.6,105.09,132.39,0,2.0,18,31,6
46.2,11.2,4.39,1.51,0.43,118.19,182.74,3.2018900668199093,43.45,12.84,4.7,2.52,0.45,141.97,189.02,0,7.0,10,43,7
10.32,51.03,7.32,3.13,0.74,247.7,276.39,0.6789698078707188,10.79,50.54,8.12,1.81,0.83,350.06,273.96,1,29.0,10,29,0
56.33,19.5,5.97,0.17,0.6,209.87,173.25,7.442593633942403,50.32,23.89,1.78,0.37,0.17,63.84,108.91,3,-1.0,10,47,8
71.07,0.18,4.05,1.83,0.41,327.86,180.82,3.6804619275302946,74.24,2.05,4.74,3.13,0.48,223.66,218.34,0,7.0,3,46,0
76.87,35.13,2.74,0.99,0.27,177.29,93.11,3.811889295349488,76.99,31.32,4.74,3.41,0.46,0.14,20.31,1,6.0,10,39,12
62.24,4.36,6.58,0.8,0.66,140.48,171.1,1.9237983262286131,60.91,5.75,7.59,3.35,0.76,157.63,168.19,0,12.0,10,35,0
29.28,13.49,4.39,2.72,0.44,241.68,160.84,5.912038565503443,35.17,14.0,5.21,0.77,0.52,244.05,217.17,3,-2.0,10,22,4
63.58,44.09,6.16,1.38,0.62,74.54,358.61,3.338292976956935,61.27,41.68,6.22,2.16,0.61,359.67,357.27,0,1.0,10,46,9
25.82,5.4,6.49,1.61,0.66,340.49,253.64,9.5938157163873,34.25,9.98,7.41,0.28,0.74,84.25,248.77,1,19.0,10,34,15
35.12,14.59,5.54,1.52,0.56,320.05,167.06,4.374254222150333,39.47,15.05,6.47,0.92,0.64,193.19,194.09,1,0.0,10,25,8
52.01,35.58,2.69,2.48,0.26,251.12,249.72,0.7116881339463257,52.68,35.82,4.76,1.34,0.47,270.49,242.38,8,14.0,20,27,11
64.94,37.78,0.68,5.04,0.07,251.28,286.46,4.060788100849393,68.56,39.62,4.31,3.99,0.43,248.86,277.56,4,3.0,10,48,2
66.25,40.34,4.26,0.82,0.43,173.84,25.84,8.276134363336542,73.13,35.74,6.03,1.28,0.6,321.6,349.28,2,-3.0,3,41,3
69.71,42.87,6.5,2.0,0.66,142.77,40.61,9.087931557840871,74.44,35.11,4.91,2.75,0.48,346.93,1.6,3,2.0,3,41,7
82.49,38.93,5.61,2.47,0.56,196.13,177.44,2.857026426199109,84.54,40.92,5.42,1.28,0.53,203.54,201.83,9,4.0,10,32,1
97.12,7.16,2.35,5.4,0.24,264.21,212.82,4.446684157886635,101.53,6.59,4.63,3.47,0.47,303.25,220.39,0,3.0,10,17,3
61.02,35.78,6.88,3.29,0.7,146.36,347.98,3.0613885738337787,58.38,34.23,7.83,2.34,0.78,19.02,1.13,2,3.0,4,46,4
18.2,40.57,3.87,4.65,0.4,218.48,347.18,2.261194374661322,20.17,39.46,5.59,2.87,0.57,319.24,342.48,1,4.0,7,4,2
59.34,43.83,7.07,0.2,0.71,332.2,355.05,1.9077997798511228,61.13,43.17,7.93,0.15,0.79,320.99,336.65,1,7.0,10,42,3
78.61,18.1,3.61,3.76,0.36,135.31,199.72,1.9710149669649843,76.76,18.78,6.54,1.11,0.65,109.36,127.36,3,2.0,5,30,0
68.02,34.08,3.0,2.94,0.32,150.88,251.93,5.771698190307594,63.72,30.23,5.4,1.33,0.54,43.21,38.79,7,2.0,10,41,4
66.9,42.45,4.01,5.46,0.4,258.04,308.99,5.683836732349024,61.24,42.97,5.39,2.41,0.54,77.28,49.93,5,-5.0,10,49,20
29.32,31.96,1.68,4.59,0.16,62.1,28.82,1.6430459518832703,27.68,32.06,4.87,1.73,0.48,76.34,80.71,3,0.0,7,20,0
29.71,19.47,7.33,1.02,0.74,240.33,160.33,4.03626064569671,30.54,23.42,7.03,3.29,0.69,178.0,170.09,1,1.0,3,19,22
76.77,48.99,2.86,1.48,0.29,102.0,58.68,1.5062536307010086,75.29,48.71,5.48,3.91,0.53,63.82,59.3,1,6.0,8,27,0
28.07,39.98,5.98,2.12,0.6,302.66,11.46,8.532408804083405,22.59,33.44,2.15,1.88,0.22,339.19,0.97,2,1.0,10,17,15
98.23,15.83,1.64,1.02,0.15,12.04,124.67,3.0319960422137746,95.26,16.44,5.68,1.44,0.56,92.23,120.37,0,-3.0,10,14,1
92.21,7.21,6.79,1.68,0.69,137.41,181.24,1.062308806327053,92.62,8.19,7.88,1.43,0.78,213.88,181.28,0,5.0,12,12,2
35.08,41.82,6.69,2.69,0.68,103.62,37.17,13.668200320451847,33.62,28.23,4.21,2.39,0.43,11.96,3.76,4,-3.0,10,30,21
56.67,43.01,6.12,3.07,0.61,129.71,38.79,11.841756626446937,52.71,31.85,2.09,2.33,0.22,222.28,263.63,4,-5.0,17,48,8
94.08,13.38,4.5,1.19,0.45,33.33,174.64,6.9238428636126645,97.28,7.24,5.21,3.36,0.52,192.17,211.93,1,2.0,4,14,8
75.07,31.71,6.19,1.23,0.62,155.49,198.11,2.7080066469637734,73.69,34.04,6.8,3.7,0.66,179.37,189.93,6,11.0,10,24,5
63.51,43.59,7.12,0.76,0.71,69.87,11.56,2.611991577321799,61.75,41.66,8.0,0.87,0.8,20.19,12.09,0,3.0,7,43,2
67.6,24.6,8.1,0.81,0.83,167.15,187.31,1.900026315607232,66.86,26.35,8.52,1.41,0.85,168.95,178.71,2,4.0,10,39,38
18.1,38.05,7.38,0.92,0.76,86.32,354.28,7.4441990838504575,12.41,33.25,5.58,1.76,0.55,16.94,3.5,0,1.0,9,9,8
41.05,21.84,5.04,1.15,0.51,314.79,32.5,4.332401181792842,39.41,25.85,4.61,3.96,0.44,162.03,141.36,5,7.0,10,25,8
78.43,15.69,7.45,3.1,0.75,129.64,198.57,0.9507891459203757,78.67,16.61,8.87,2.98,0.9,189.42,196.92,1,19.0,6,14,1
79.84,17.31,4.59,1.33,0.46,80.75,162.92,1.8461852561430578,79.12,19.01,5.0,1.01,0.52,137.77,170.3,1,-4.0,10,34,0
73.03,37.93,2.76,2.44,0.27,87.74,10.08,6.092101443672782,73.19,31.84,4.54,2.49,0.44,25.5,0.5,2,4.0,10,33,0
35.84,21.06,6.33,2.14,0.64,310.75,184.77,4.4254039363655835,37.95,24.95,3.03,3.03,0.32,252.93,204.73,3,1.0,10,25,5
59.26,15.73,6.88,2.9,0.69,237.94,28.64,1.2356779515715257,59.76,14.6,6.93,3.09,0.69,349.56,19.12,8,8.0,10,42,1
35.0,7.44,4.75,2.55,0.47,87.25,135.54,2.6315014725437615,32.52,8.32,5.05,3.1,0.49,138.09,136.75,1,9.0,8,37,0
32.19,37.5,5.28,2.45,0.54,142.71,186.71,2.236067977499787,30.67,35.86,3.52,1.66,0.34,86.66,107.37,10,6.0,9,27,0
35.47,16.99,8.74,1.44,0.87,207.2,177.8,3.593007097126309,38.63,18.7,9.16,1.77,0.92,191.7,186.51,2,1.0,10,24,4
52.93,40.4,9.3,1.93,0.94,198.4,263.1,1.172731853408956,54.0,40.88,10.46,1.46,1.05,260.46,254.14,1,40.0,14,19,7
67.43,18.08,4.51,2.42,0.46,31.93,355.1,5.684663578436286,61.88,16.85,0.98,5.76,0.12,61.21,262.94,9,5.0,10,38,4
73.28,11.59,3.57,1.71,0.36,7.75,1.62,3.7010944327320296,69.69,12.49,2.9,1.82,0.29,43.04,80.14,10,0.0,11,37,38
102.29,49.69,8.52,3.3,0.86,87.23,50.31,2.401686907155054,101.24,47.53,8.91,3.04,0.9,26.82,58.27,0,20.0,10,25,2
102.93,28.06,5.7,3.02,0.56,342.99,343.85,2.5616400996236646,105.35,27.22,3.0,1.34,0.31,269.92,203.63,5,-5.0,3,3,7
82.08,30.78,2.07,0.91,0.21,249.38,325.74,4.571214280691732,85.92,28.3,2.97,0.77,0.3,345.45,341.31,1,-4.0,10,24,2
96.88,36.24,6.4,1.61,0.64,214.47,237.72,1.63477827242718,97.26,37.83,4.42,2.48,0.43,206.18,235.32,6,7.0,10,8,3
94.64,47.34,6.49,2.71,0.65,224.12,311.1,8.433457179591299,88.48,41.58,6.35,0.47,0.63,10.74,5.1,2,-1.0,10,18,13
63.42,35.04,5.61,3.11,0.56,154.91,198.17,2.922276509846394,62.21,37.7,6.71,4.23,0.67,157.13,202.43,4,16.0,10,30,2
67.24,18.16,3.74,1.38,0.38,29.94,179.9,4.516115587537592,67.81,22.64,3.49,3.94,0.35,180.3,154.86,2,-5.0,10,48,2
65.82,38.06,5.68,1.39,0.57,84.99,0.84,12.335611050937032,53.54,36.89,6.3,2.21,0.62,46.24,38.05,1,-1.0,13,45,8
45.79,12.14,6.19,1.95,0.63,131.86,191.54,2.1783020910791957,46.94,13.99,7.94,0.62,0.8,189.52,196.84,1,12.0,6,48,6
41.87,15.17,5.21,1.79,0.52,108.36,174.79,4.347194497604175,43.77,19.08,4.02,1.85,0.4,179.3,170.01,0,-1.0,10,30,14
95.06,29.72,6.85,0.27,0.69,148.99,180.11,2.1108529081866423,93.17,30.66,6.61,2.26,0.65,143.41,175.02,6,4.0,10,11,2
78.14,44.45,5.26,3.0,0.54,72.84,3.24,4.094447459670232,77.61,40.39,8.32,0.73,0.84,7.71,0.59,2,11.0,1,20,1
80.15,37.7,2.16,1.81,0.22,155.91,23.52,9.425099468971133,86.05,30.35,2.07,1.73,0.22,192.25,190.59,1,-2.0,10,32,6
46.1,31.68,6.76,1.52,0.68,137.89,195.62,3.535449052100738,42.75,30.55,5.23,2.9,0.51,104.72,105.62,4,19.0,10,45,2
13.57,8.3,4.87,1.99,0.5,85.92,224.1,0.9402127418834528,14.31,8.88,6.48,4.25,0.66,161.04,239.57,0,33.0,10,34,0
44.83,50.96,4.11,2.9,0.42,233.61,313.72,0.37054014627298243,45.2,50.98,4.58,2.34,0.46,240.19,312.38,1,7.0,10,25,1
43.82,19.34,2.62,4.93,0.24,346.06,358.66,1.45261832564511,44.56,18.09,1.64,7.08,0.16,320.68,295.57,8,1.0,2,33,4
