receiverx,receivery,receivers,receivera,receiverdis,receivero,receiverdir,distance_to_nearest_def,defenders_in_path,pass_length,yards_to_go,yardline_num,yards_gained
90.53,41.93,6.0,1.88,0.61,278.75,4.32,8.4504437753292,0,-2.0,1,18,6
101.55,24.42,4.0,1.97,0.41,340.66,23.25,2.646998299961673,7,-2.0,2,6,5
119.23,26.1,3.26,4.88,0.33,287.48,168.86,6.311719258648947,3,3.0,3,3,0
61.68,40.89,2.89,2.15,0.28,74.4,41.36,0.8421401308570885,0,5.0,5,43,0
14.25,12.16,7.01,3.24,0.72,216.87,166.88,2.7107379069175974,0,2.0,10,2,-1
46.49,6.01,4.01,3.4,0.39,263.88,252.66,1.1178998166204333,4,7.0,7,28,0
86.96,23.52,7.88,1.96,0.79,180.41,183.02,4.371384220129826,6,-4.0,10,19,7
85.5,37.6,1.27,3.03,0.11,158.9,44.1,6.864874361559722,3,-4.0,12,21,8
79.12,34.43,6.62,2.62,0.67,79.16,0.44,7.236090104469401,1,4.0,8,27,1
56.53,40.43,2.78,4.68,0.26,105.79,122.24,0.9295697929687705,10,18.0,12,35,0
37.2,19.69,0.38,2.92,0.05,50.06,44.81,2.674060582709374,8,16.0,7,44,0
44.64,11.02,5.25,2.5,0.52,286.61,207.16,9.280355596635294,3,-6.0,10,28,18
49.37,28.19,2.83,2.46,0.29,306.02,14.0,6.2900000000000045,4,2.0,10,38,19
71.84,21.75,7.59,0.79,0.76,211.34,179.01,4.1581366018927195,2,3.0,10,41,2
68.9,15.03,2.65,0.67,0.26,37.03,62.35,0.7211102550927968,8,13.0,11,27,8
60.42,39.75,4.72,1.24,0.48,274.72,10.21,6.684309986827354,2,2.0,9,49,8
71.96,34.73,3.52,1.18,0.36,265.77,18.82,3.9975242338227273,3,-1.0,18,37,11
79.79,10.07,0.31,2.29,0.02,48.79,151.85,6.8788443796905305,0,5.0,10,25,6
76.3,8.3,4.52,2.46,0.45,336.49,196.05,7.175911091979881,0,-3.0,10,36,9
69.68,11.44,6.94,1.9,0.7,138.9,196.35,6.359009356810226,0,-2.0,4,42,14
44.11,2.9,4.86,2.3,0.5,116.41,185.57,2.22946181846651,0,12.0,10,46,1
12.8,51.66,7.15,1.72,0.72,190.59,276.6,2.74728957337955,0,30.0,10,33,3
42.51,39.58,9.42,0.87,0.94,25.74,345.57,6.771890430300836,0,0.0,10,32,16
51.73,20.59,7.89,1.47,0.8,239.79,164.69,2.911116624252626,3,15.0,7,28,12
60.58,10.65,4.58,2.66,0.47,7.63,177.13,8.617267548358935,1,-4.0,10,45,4
68.52,32.6,7.78,0.89,0.78,309.89,13.95,3.7441821536885724,3,4.0,10,45,9
80.45,34.57,8.3,1.37,0.83,303.96,7.04,3.418917957483032,2,2.0,10,32,7
24.68,10.14,6.07,1.11,0.61,41.38,120.9,13.39828347214672,5,2.0,10,13,16
70.78,52.31,2.55,3.19,0.26,102.7,29.35,5.263078946776307,0,3.0,2,36,0
72.04,6.03,6.37,3.61,0.64,308.27,239.31,7.720647641228034,5,0.0,10,39,9
69.07,36.73,6.68,3.04,0.67,266.95,348.71,7.077040341837818,3,-6.0,1,48,13
60.32,21.64,5.38,0.23,0.54,11.31,348.07,7.883660317390648,9,0.0,15,50,12
117.6,51.85,2.88,3.03,0.3,249.24,56.55,6.570121764472858,0,1.0,1,1,0
88.19,40.52,1.84,3.61,0.19,86.48,346.42,2.7604528613979173,2,3.0,10,20,0
91.72,38.98,0.77,3.8,0.08,183.27,34.97,5.6308880294319525,0,-5.0,7,23,7
61.01,29.75,3.22,2.14,0.33,277.18,24.53,4.504597651289182,5,3.0,10,49,13
9.31,52.76,8.85,2.63,0.9,240.45,264.55,2.1569654610122972,1,26.0,1,26,0
55.75,42.79,4.71,1.83,0.47,140.11,18.47,6.5521065314904625,1,0.0,10,46,7
115.79,3.72,7.52,2.09,0.76,254.42,115.06,0.7668767828015136,0,19.0,12,19,0
82.93,24.3,7.66,1.24,0.78,129.8,190.18,1.9694669329541983,3,8.0,10,20,1
40.59,37.85,5.66,1.6,0.57,88.53,5.26,5.883068927014202,2,-3.0,10,28,10
34.41,22.96,4.06,1.65,0.41,115.63,172.59,5.171305444469511,3,-6.0,12,19,15
62.05,28.99,7.36,2.53,0.75,216.89,187.0,7.639751304852803,7,17.0,10,35,12
80.94,20.92,4.45,1.69,0.45,282.22,14.11,1.664812301732548,9,6.0,19,35,0
49.37,23.82,7.82,0.31,0.79,6.16,7.86,4.130375285612671,6,-5.0,10,35,5
47.02,14.72,6.0,0.56,0.61,110.85,180.44,5.597320787662615,1,-2.0,10,35,5
41.88,9.42,9.06,2.01,0.93,196.93,205.65,5.0262709835423705,1,17.0,14,48,24
19.14,30.97,0.37,3.8,0.05,277.65,103.56,1.8474306482247154,6,4.0,9,6,1
27.44,17.97,6.59,0.98,0.67,162.06,141.8,5.581621628165063,3,8.0,4,11,7
58.49,46.56,7.62,2.41,0.77,272.36,35.68,0.6777905281132242,0,25.0,10,26,1
113.46,22.76,5.17,2.04,0.53,228.18,137.91,2.11435569382258,1,37.0,10,37,0
74.62,44.56,5.4,2.79,0.55,85.07,0.64,3.6013886210738297,0,2.0,3,33,5
72.74,12.57,3.85,1.37,0.39,276.87,182.24,5.482636227217696,1,-2.0,10,40,8
25.58,41.93,4.04,2.9,0.41,139.3,17.8,11.57736584893127,2,-1.0,10,17,10
41.21,48.74,5.14,0.69,0.51,303.57,10.94,4.134017416509032,0,5.0,1,26,5
47.37,19.25,4.66,3.33,0.46,0.71,59.95,6.624718861959356,7,3.0,10,36,2
67.1,50.01,7.37,2.08,0.75,267.07,80.26,1.3547324459095214,2,19.0,5,41,3
30.53,7.79,5.09,3.16,0.5,32.31,147.67,9.692063763719261,2,-4.0,10,25,9
62.1,1.58,6.92,2.86,0.7,288.65,110.73,1.2241323457861897,0,23.0,5,30,3
68.86,12.09,2.09,3.31,0.19,289.64,207.52,1.58776572579207,1,3.0,10,44,0
75.74,10.9,2.65,3.79,0.28,314.26,132.83,3.378431588770149,2,7.0,7,41,7
85.44,2.36,4.59,4.62,0.46,18.88,184.35,5.3481305144882185,1,3.0,4,22,3
65.33,44.48,7.37,2.41,0.75,110.08,353.8,1.9665706191235555,0,17.0,10,28,20
51.54,46.29,4.29,1.68,0.43,120.6,307.17,10.290286682109494,2,3.0,19,44,6
54.08,20.9,1.27,3.64,0.15,339.99,109.67,4.681132341645558,6,1.0,10,43,1
52.13,15.1,3.33,1.36,0.34,28.47,168.43,3.674914965002586,1,-3.0,8,45,1
64.77,49.04,5.84,2.25,0.6,264.44,338.09,1.9670282153543204,1,11.0,10,43,0
62.65,48.48,0.77,0.76,0.07,188.08,273.25,4.529944812025863,0,-2.0,10,46,2
75.39,41.01,6.97,1.17,0.7,48.12,357.94,7.266725534929747,0,4.0,10,31,9
58.47,35.73,5.63,0.7,0.56,155.52,61.55,6.565645436665001,5,-1.0,8,50,5
31.5,12.57,3.82,2.6,0.39,36.35,131.54,6.384207076842041,4,-2.0,11,24,6
76.35,14.0,6.5,1.24,0.65,358.04,353.54,2.4658669874914123,10,3.0,10,30,0
81.43,26.21,7.91,0.15,0.8,358.1,6.17,5.175190817738029,5,-4.0,7,33,9
52.63,4.37,6.11,3.81,0.63,211.03,161.24,6.1041133672303305,1,16.0,5,27,13
83.33,15.96,3.32,1.18,0.33,326.84,357.41,3.120256399721026,9,6.0,10,32,0
98.8,49.72,5.95,3.46,0.61,230.99,44.24,1.2271104269787652,1,16.0,4,26,2
105.04,37.66,3.41,1.19,0.33,193.16,144.5,0.3634556369077311,7,4.0,8,8,1
44.8,33.49,6.27,2.16,0.64,143.24,227.12,4.916472312542799,5,17.0,10,49,4
36.02,47.99,6.24,1.4,0.63,49.57,11.71,3.7713260267444424,0,3.0,10,30,2
49.26,36.55,2.87,2.79,0.28,227.87,323.09,5.972269250460831,3,-5.0,14,34,11
49.86,30.4,2.11,2.8,0.21,322.28,69.97,7.344181370309425,5,3.0,10,37,9
71.53,28.89,2.71,2.72,0.28,294.32,9.82,4.339181950552425,3,14.0,10,49,0
39.56,13.75,6.08,1.27,0.62,70.56,163.78,5.901906471641173,3,-7.0,10,37,10
68.65,7.59,1.03,5.3,0.11,345.12,69.5,10.610655022193493,4,19.0,7,40,7
59.68,33.55,3.54,3.17,0.37,51.74,180.08,4.262065227093548,6,10.0,11,39,2
91.88,12.52,9.53,0.66,0.95,171.31,152.81,3.6953619579142725,2,16.0,10,34,11
115.21,51.17,8.01,0.78,0.8,86.48,53.83,1.559262646253027,0,4.0,4,4,0
78.78,6.26,5.59,1.42,0.57,45.04,192.53,5.701973342624464,0,4.0,10,27,5
54.49,25.48,2.09,2.38,0.22,132.62,167.53,7.298527248698877,7,15.0,10,41,3
47.43,36.87,4.05,0.19,0.4,145.42,350.26,4.6640004288164425,2,-2.0,4,35,13
28.84,41.54,1.55,1.49,0.16,148.61,304.8,3.909386141071256,3,6.0,10,24,3
113.43,2.22,2.48,1.85,0.26,337.55,121.1,4.808825220363081,0,13.0,10,13,0
28.47,8.86,9.92,3.17,1.0,314.61,288.55,1.8582787734890582,0,48.0,9,36,5
31.14,39.79,4.48,1.53,0.45,146.94,41.53,6.893547707820701,4,-3.0,10,25,5
39.89,46.96,5.31,1.99,0.54,308.62,2.29,4.002099449039214,1,3.0,8,27,2
67.0,6.01,5.15,1.97,0.52,260.51,180.95,2.5044959572736363,1,5.0,5,48,2
98.07,51.08,5.29,3.11,0.54,243.02,83.66,0.6296824596572477,1,32.0,10,41,9
32.67,25.44,5.16,1.57,0.51,352.36,13.13,7.314164340510815,8,0.0,18,22,14
44.39,10.0,1.35,3.1,0.12,44.78,145.83,8.320606949015197,1,-2.0,10,36,10
63.65,20.26,7.01,1.66,0.7,235.96,173.39,5.3653052103305345,2,1.0,5,46,5
100.45,50.99,6.49,3.7,0.66,297.27,66.99,1.8402445489662576,0,31.0,10,40,3
114.01,39.97,5.58,1.96,0.57,274.57,23.73,0.7993122043357092,0,2.0,2,2,0
72.94,36.96,2.07,1.66,0.2,67.41,99.59,9.91564420499243,8,15.0,6,21,8
69.84,18.16,4.3,1.67,0.43,298.86,167.09,7.859421098274352,2,-4.0,10,44,6
64.14,9.96,3.55,1.32,0.35,35.72,15.29,1.2969194269498814,10,-1.0,8,46,1
57.41,36.12,7.21,1.53,0.72,171.73,189.07,2.640681730159841,10,7.0,8,46,2
51.82,42.64,8.28,0.74,0.83,5.52,340.54,1.4261837188805655,0,5.0,10,45,3
35.03,41.36,3.27,1.96,0.32,141.54,146.41,4.976524891930111,8,9.0,10,35,4
14.96,46.53,5.91,2.08,0.6,61.69,339.2,4.190286386394134,0,16.0,8,20,0
23.3,38.08,2.55,1.83,0.26,186.21,347.84,6.797425983414604,2,-6.0,8,8,11
78.97,36.07,1.49,2.75,0.14,149.27,237.59,3.1790721916936744,9,-4.0,11,35,9
40.89,32.05,6.63,1.18,0.67,199.54,144.14,10.154491617013624,4,11.0,10,20,20
75.52,42.42,8.77,1.93,0.89,324.73,5.78,5.145327977884407,1,15.0,10,49,7
71.7,37.63,7.92,1.54,0.8,45.6,356.14,8.39929758967975,1,3.0,10,35,11
69.79,23.85,4.3,2.29,0.43,359.73,184.53,4.417284233553456,1,-4.0,5,36,19
87.11,38.65,4.07,3.09,0.42,144.36,22.61,3.304935702854145,2,0.0,10,21,8
39.13,15.24,3.1,4.3,0.32,348.82,356.24,6.024558075079038,10,-2.0,10,27,10
8.43,49.69,8.72,2.14,0.88,15.43,356.21,0.9513148795220182,0,13.0,10,13,0
45.47,4.4,4.61,4.13,0.46,314.81,188.5,1.3732079230764722,0,3.0,2,33,0
62.97,6.2,8.33,0.79,0.84,222.78,152.2,5.627397266943216,1,18.0,10,36,3
89.42,38.87,2.54,2.87,0.24,215.39,290.61,10.842407481735782,5,-3.0,22,24,12
112.01,45.17,7.31,2.56,0.74,321.7,13.33,3.0516389039334233,1,17.0,10,17,0
89.02,29.98,6.96,0.39,0.7,37.21,1.45,3.143119469571589,1,-4.0,10,25,0
93.97,15.24,0.94,2.42,0.09,326.97,25.32,0.531507290636732,8,-5.0,14,21,30
40.38,10.39,8.32,2.13,0.84,221.95,174.87,3.379230681678888,1,5.0,10,25,2
53.02,34.94,5.11,3.42,0.52,185.56,239.68,2.3568198912942004,3,15.0,4,43,2
36.36,42.04,4.94,5.66,0.52,79.21,29.94,2.8528231631140395,5,12.0,10,40,-2
39.07,22.28,5.22,2.58,0.51,15.67,344.75,4.303080292069855,8,0.0,10,30,10
10.82,38.5,8.07,1.73,0.81,65.48,351.55,2.6104788832702708,0,3.0,4,4,1
70.22,42.6,6.83,3.32,0.7,250.6,61.1,4.770848981051493,1,24.0,10,38,3
89.2,34.33,7.15,0.46,0.72,50.01,344.12,4.589389937671451,3,-1.0,12,23,3
82.2,47.84,2.27,3.25,0.22,135.63,46.83,2.3721720005092375,0,2.0,10,25,7
14.8,9.58,6.22,1.86,0.63,130.1,186.01,9.010532725649467,1,5.0,4,9,1
73.24,15.66,6.66,2.43,0.67,133.18,216.37,3.462831211595507,2,14.0,5,24,4
21.77,31.4,5.57,1.65,0.56,142.5,357.57,7.191946885232119,3,2.0,11,13,0
32.89,15.82,5.95,1.95,0.6,88.3,151.22,7.342540432302703,3,-4.0,7,28,9
78.18,32.36,3.06,2.39,0.32,105.13,218.08,5.676653944006098,5,21.0,15,12,4
72.32,40.51,6.95,1.45,0.7,53.98,354.57,7.540722777028747,1,-1.0,8,39,3
61.76,49.49,2.83,2.13,0.28,62.75,9.34,3.101032086257736,0,6.0,6,41,4
56.28,26.57,4.7,2.26,0.48,352.47,173.03,7.406004320819696,3,5.0,25,49,5
46.24,35.7,7.92,1.61,0.8,38.65,353.2,4.283176391417942,3,4.0,15,41,2
24.23,44.51,6.84,1.97,0.69,154.87,336.44,4.631457653914152,0,1.0,2,15,3
38.1,45.28,6.93,1.22,0.7,265.16,9.97,2.388388578100301,1,4.0,10,25,0
66.89,41.16,3.86,1.76,0.39,185.28,12.93,3.5405366824819064,1,1.0,5,42,3
63.6,44.04,7.9,0.94,0.79,26.07,340.03,4.087175063537166,1,1.0,1,46,2
50.09,31.57,3.75,1.16,0.39,163.57,240.98,1.262457920090802,5,7.0,5,46,16
18.19,45.93,6.8,0.5,0.68,60.94,350.82,5.125329257716031,0,3.0,10,11,7
68.65,29.21,6.55,2.41,0.66,208.97,39.78,3.301302773148804,2,13.0,8,47,2
80.25,30.89,7.36,1.29,0.74,225.34,168.8,4.228061021319341,3,18.0,20,48,1
104.9,48.85,5.93,1.76,0.6,311.72,1.97,4.2431709840636875,0,6.0,2,11,-1
66.51,8.98,7.08,0.97,0.71,218.98,169.82,9.424574260941437,1,3.0,3,46,6
69.56,5.16,4.89,2.54,0.5,354.99,172.77,3.731621631409059,0,3.0,10,37,0
46.75,12.99,4.52,2.5,0.45,346.07,183.26,4.82860228223448,1,-3.0,10,40,4
44.71,37.36,3.08,2.83,0.31,171.6,24.46,7.067708256570864,3,4.0,19,31,7
65.67,19.73,2.47,3.29,0.25,249.06,115.24,4.062142291943995,4,8.0,2,48,0
72.72,39.72,7.55,1.08,0.76,305.4,357.79,1.3753908535394623,2,-1.0,3,37,0
76.86,17.96,2.51,1.9,0.25,289.08,164.66,2.2624102192131277,2,5.0,4,38,1
97.86,42.52,5.86,2.93,0.6,197.51,76.51,3.2534596969994967,1,20.0,8,30,1
52.4,17.02,2.39,0.38,0.24,304.6,178.71,1.7801123560045315,2,5.0,5,37,1
51.35,36.99,6.1,0.94,0.61,247.47,4.87,6.2451901492268425,2,4.0,15,38,6
63.65,49.84,2.68,0.24,0.27,288.64,350.32,0.8504116650187792,0,5.0,5,48,3
72.15,34.93,4.39,1.53,0.43,178.89,147.87,1.0493807697875914,4,8.0,10,44,8
82.69,41.4,8.35,1.22,0.84,338.41,17.88,1.8054362353735947,0,17.0,10,43,5
41.33,4.23,1.67,1.14,0.17,19.41,161.51,3.121938500355188,0,7.0,10,25,0
55.23,24.09,3.94,1.22,0.39,237.06,175.73,5.3069388539910625,3,13.0,3,32,-1
52.2,41.57,5.99,2.02,0.6,139.25,27.69,5.598830234968724,2,0.0,10,44,1
67.59,19.56,6.8,3.0,0.67,17.7,341.1,3.148412298286227,6,17.0,8,27,0
67.1,16.5,7.42,0.65,0.75,169.74,190.2,6.554540411043322,2,1.0,10,44,2
45.94,21.78,7.18,1.63,0.73,32.05,309.34,5.13007797211699,4,18.0,5,49,0
46.0,45.35,3.35,0.71,0.34,149.8,36.25,4.687280661535005,1,1.0,10,35,11
52.79,18.04,1.54,3.75,0.14,13.66,182.37,7.092672274960971,1,-5.0,10,47,7
87.34,8.04,7.56,0.88,0.75,247.5,166.6,2.6888287412923857,0,6.0,10,28,4
23.16,45.22,7.33,1.75,0.74,41.92,343.0,7.264956985419802,0,6.0,10,18,12
51.47,42.75,4.58,1.98,0.46,163.29,7.79,6.780235984093772,1,-3.0,10,45,4
68.29,35.12,7.25,3.08,0.73,199.84,129.15,4.08178882354294,4,14.0,9,46,12
81.16,39.09,7.64,1.07,0.76,333.31,18.88,3.9901127803609824,2,-1.0,10,28,15
103.35,12.74,6.84,1.66,0.69,270.08,172.58,2.0214846029589344,0,4.0,6,10,0
111.37,4.38,5.88,3.01,0.6,300.8,187.67,4.090110022970038,0,3.0,3,3,0
84.94,12.06,7.35,1.69,0.74,90.71,187.03,3.443631803779262,0,0.0,10,25,2
46.37,3.88,1.4,2.04,0.15,42.75,215.52,4.269578433522445,1,6.0,7,42,0
6.92,6.95,8.69,1.5,0.88,1.57,228.2,1.5512897859523223,0,16.0,8,16,0
72.95,6.77,7.68,2.06,0.77,25.91,112.37,2.2924222996647012,0,21.0,6,43,18
100.39,12.48,2.94,4.5,0.3,302.05,286.0,7.91568695692294,6,12.0,15,23,0
55.31,6.58,6.98,2.25,0.7,235.4,192.31,5.179198779734177,0,20.0,10,25,2
112.61,37.42,6.06,3.81,0.61,326.18,347.6,3.1264836478062676,5,18.0,3,18,0
74.76,9.15,6.17,1.32,0.62,101.87,185.37,2.673798795721181,0,2.0,10,34,0
33.33,38.93,6.84,0.8,0.68,312.45,18.82,7.301951793869911,3,0.0,10,25,8
48.93,44.28,6.14,0.85,0.61,331.73,4.14,4.679412356268683,0,7.0,2,33,5
71.08,21.38,7.77,1.34,0.78,345.28,29.71,4.601086828130934,4,15.0,9,46,5
104.81,45.23,6.59,1.48,0.66,277.88,13.06,3.3173031215130075,1,5.0,7,10,5
67.62,33.89,7.87,2.61,0.8,321.57,13.72,7.056415520645029,2,15.0,10,45,1
67.64,5.86,4.22,1.97,0.42,43.96,138.86,7.652411384655161,2,-2.0,9,38,9
61.7,46.58,1.49,1.74,0.15,235.62,8.62,3.306508732787492,1,5.0,10,46,4
80.9,9.29,5.9,0.5,0.59,270.91,174.89,5.1013919669047185,1,2.0,10,31,8
109.29,6.38,7.17,1.11,0.72,347.05,136.68,2.9102749011047044,0,4.0,4,4,0
35.33,38.72,1.59,3.52,0.18,156.05,2.2,5.672741841473132,1,7.0,7,32,2
47.54,43.77,1.13,0.75,0.11,175.2,350.97,4.662745972064105,0,1.0,15,37,1
34.7,37.22,3.89,3.5,0.38,137.11,14.18,4.781014536685698,2,-3.0,10,28,5
95.21,7.33,0.99,2.6,0.1,46.06,134.73,1.0023971268913292,0,5.0,10,10,0
88.61,18.51,6.58,0.72,0.67,166.4,177.55,0.470744091837587,1,3.0,2,18,2
77.03,4.63,5.39,1.76,0.54,93.48,166.37,2.0696859665176284,0,9.0,10,23,0
65.62,4.78,6.77,3.75,0.68,108.34,216.47,0.8045495634204306,0,13.0,1,32,2
66.1,15.71,4.58,0.59,0.46,123.59,179.99,5.660830327787607,1,-3.0,10,47,38
36.62,18.37,2.33,4.69,0.24,2.82,137.89,1.5158495967608456,4,-3.0,5,30,4
75.47,24.98,1.98,1.66,0.21,80.3,311.96,3.168927263286427,4,5.0,10,30,1
70.16,40.69,1.62,2.93,0.14,108.53,112.21,2.806082678753418,8,8.0,8,31,3
53.49,31.23,3.77,2.77,0.39,132.61,199.06,4.3880291703679495,5,9.0,15,48,0
110.14,53.22,5.1,1.96,0.5,294.86,299.43,0.5745432968889231,0,2.0,3,3,0
86.55,7.47,4.04,5.14,0.44,318.43,213.31,3.4379645140693356,1,-3.0,8,27,8
55.49,5.08,6.22,1.15,0.63,227.2,167.3,1.0241581909060709,0,4.0,10,41,2
82.44,46.05,6.13,2.71,0.62,274.11,8.49,3.303604092502612,1,12.0,10,40,2
90.98,3.11,2.84,3.29,0.3,289.24,189.09,1.4909057649630206,0,7.0,11,27,0
93.81,15.08,5.31,1.49,0.53,170.01,163.08,5.64412969376147,2,-2.0,10,15,10
80.44,39.61,6.49,3.81,0.66,319.64,353.25,2.358664876577425,2,12.0,10,42,2
42.64,6.75,4.33,1.69,0.44,349.76,152.03,6.010074874741577,1,1.0,10,32,4
47.25,22.13,3.28,2.32,0.34,338.38,87.45,3.5970682506730403,0,1.0,5,37,2
99.32,46.17,5.44,1.83,0.55,145.06,354.9,4.472191856349634,0,0.0,10,11,3
98.17,2.9,1.38,2.48,0.14,303.55,289.47,1.6361540269791275,6,3.0,2,15,0
116.31,0.78,5.53,1.5,0.55,311.94,217.97,1.1204463396343398,4,12.0,10,12,0
38.32,5.57,2.52,3.93,0.25,68.88,203.17,2.1029740844813087,1,9.0,10,37,1
25.76,50.51,5.25,3.77,0.54,87.3,6.35,3.809278146840944,0,10.0,10,27,6
19.2,44.94,6.58,1.44,0.66,72.52,3.69,4.795205939268929,0,-1.0,7,8,1
10.03,30.3,6.23,1.23,0.62,9.79,315.47,0.6985699678629202,2,8.0,7,8,0
35.07,37.29,5.37,3.16,0.54,187.08,180.62,1.4710540438746642,10,5.0,15,20,0
48.64,36.95,5.01,1.13,0.5,197.72,3.54,2.934655005277452,1,4.0,10,35,5
89.4,4.92,4.87,2.37,0.5,258.84,210.1,2.930614270080589,1,15.0,4,37,2
96.77,2.33,3.83,0.77,0.39,251.91,204.7,2.3559499145779905,0,5.0,10,20,1
43.44,34.11,4.04,0.7,0.4,298.05,351.32,2.4909837414162332,2,3.0,10,30,1
54.25,47.71,5.58,1.41,0.57,213.59,37.76,0.5032891812864636,0,11.0,6,34,2
26.37,40.55,4.31,1.42,0.43,187.01,40.73,10.71400018667164,2,0.0,7,17,27
56.26,30.45,3.09,2.91,0.32,313.53,57.96,6.80842125606223,5,3.0,10,44,5
72.72,46.21,6.6,1.96,0.66,285.83,2.75,1.0863240768757731,0,6.0,10,43,2
89.73,38.25,5.86,2.04,0.59,279.85,347.42,1.5605127362504951,1,-4.0,10,17,0
112.56,50.35,4.38,3.42,0.45,207.26,95.96,0.42059481689626715,2,21.0,14,21,0
48.41,37.06,1.09,3.19,0.11,184.39,338.69,4.817073800555685,1,-4.0,8,35,9
48.54,23.08,0.91,1.93,0.09,329.29,107.05,6.7280977995269975,6,1.0,10,38,8
81.0,20.7,4.34,2.65,0.44,293.59,19.93,3.348925200717386,6,12.0,3,41,4
91.14,35.77,8.6,1.29,0.86,291.99,358.33,2.040833163195857,0,3.0,7,22,17
63.5,33.72,5.56,2.52,0.55,174.15,209.45,1.6164467204334336,6,5.0,6,42,6
51.36,14.51,6.3,2.33,0.63,309.77,211.74,8.776269138990665,3,-5.0,10,36,25
49.77,38.96,3.26,1.02,0.33,120.82,30.02,3.718924575734222,1,-1.0,10,41,10
80.74,34.32,3.77,1.35,0.38,308.55,349.3,3.2867156859089586,1,-4.0,3,26,6
99.69,13.97,7.24,1.45,0.73,192.03,151.55,4.692398107577823,3,14.0,1,24,5
59.6,22.76,1.25,0.98,0.13,227.39,164.11,5.451825382383408,3,5.0,17,45,2
81.04,2.48,7.0,2.75,0.71,58.34,103.65,0.9904039579888493,2,20.0,10,48,27
28.62,36.78,0.94,2.27,0.09,167.35,50.35,5.69771884178221,3,-2.0,9,21,11
56.35,10.86,4.58,3.1,0.47,324.96,191.7,5.864000341064109,1,16.0,10,30,-1
58.05,5.38,7.16,1.25,0.71,204.05,186.03,2.1023796041628655,0,4.0,12,43,0
67.42,50.45,2.77,2.15,0.27,165.44,230.67,6.150772309230761,5,24.0,3,19,1
58.06,15.29,1.31,4.15,0.13,33.15,310.72,2.698091918374909,6,5.0,7,47,3
61.88,34.25,5.74,0.57,0.57,155.31,197.53,4.809417844188631,9,1.0,18,47,14
50.96,17.94,7.09,2.11,0.72,314.39,176.08,8.939133067585471,1,2.0,10,39,14
103.14,22.6,6.34,1.57,0.63,343.46,48.84,3.433715189120964,5,6.0,4,13,6
112.73,41.12,6.2,3.69,0.64,275.81,358.0,14.587254710876893,0,1.0,1,1,0
56.35,39.36,6.28,2.49,0.64,114.44,345.71,5.522318353735137,4,15.0,4,39,3
65.24,44.89,6.49,2.31,0.65,235.69,332.23,11.2488977237772,3,-6.0,16,49,11
18.4,13.42,1.84,3.44,0.17,20.73,73.22,4.258227330709342,11,-4.0,10,13,4
51.28,2.65,4.44,3.25,0.46,108.25,159.73,4.437172523127766,0,12.0,9,47,0
32.76,31.04,2.02,2.38,0.21,136.82,237.22,3.239645042284728,5,4.0,10,27,3
6.11,13.78,9.04,2.23,0.91,154.36,225.83,0.797621464104371,0,20.0,3,20,0
82.01,25.02,6.42,2.4,0.65,340.25,21.43,5.176069937703703,4,13.0,6,41,12
3.16,30.55,5.92,2.3,0.6,45.44,347.4,3.0627601930285038,2,3.0,3,3,0
52.69,24.9,3.89,1.02,0.38,206.63,183.29,1.7154882686862094,2,17.0,9,26,0
50.5,8.79,4.01,2.3,0.41,26.9,150.54,6.24157031523318,2,-2.0,10,43,5
82.41,1.6,4.48,1.77,0.45,277.52,191.82,1.663309953075498,0,6.0,10,34,0
96.22,14.57,6.27,1.51,0.63,254.66,182.43,6.417982549056991,2,0.0,10,14,2
102.35,19.81,4.75,1.35,0.48,340.72,25.38,1.8594622878671143,5,5.0,8,12,0
91.86,35.47,6.09,0.75,0.61,189.45,227.01,3.7631502760320363,5,5.0,20,13,3
75.77,15.61,2.39,3.71,0.22,325.45,274.85,5.375360453030094,2,-2.0,9,37,10
63.0,6.08,7.05,1.83,0.71,101.35,195.99,1.7917868176766996,0,2.0,1,45,3
57.78,21.78,1.58,3.73,0.16,235.02,126.7,2.832966642938108,4,4.0,10,43,1
57.27,8.84,6.74,0.52,0.68,236.42,156.1,2.7342640691783964,1,-1.0,5,48,4
89.62,43.0,5.4,2.97,0.55,218.13,322.73,10.982640848174904,4,-4.0,10,25,8
55.53,15.69,2.01,2.74,0.19,230.16,186.8,4.844842618702903,1,9.0,3,37,0
72.72,15.36,1.02,1.63,0.09,248.44,193.75,5.900177963417715,3,17.0,10,46,6
87.98,10.85,6.31,1.89,0.63,268.45,217.92,10.390307983885753,4,-4.0,13,26,8
75.41,23.32,7.05,1.8,0.71,142.82,189.8,2.9461330587738193,3,4.0,9,30,7
60.01,32.66,2.24,2.12,0.24,98.52,162.15,2.307076071567645,8,19.0,20,31,2
65.71,31.58,5.3,1.2,0.54,159.51,195.19,5.822044314499854,7,3.0,20,42,13
47.05,19.03,6.85,3.04,0.69,331.64,334.34,0.8402380615040028,7,5.0,4,42,6
18.44,3.32,8.2,1.58,0.83,312.07,256.38,0.8962700485902676,1,18.0,4,25,7
51.53,2.99,7.36,1.68,0.75,63.66,187.97,1.3452509059651272,0,14.0,10,45,0
49.6,27.86,5.1,1.89,0.52,163.01,181.59,0.47042533945356174,4,4.0,12,43,0
77.9,32.33,2.09,1.99,0.22,180.48,344.41,4.104095515457687,1,-5.0,11,27,13
79.86,47.43,1.85,0.41,0.19,174.29,344.31,4.47478491103204,0,5.0,10,25,1
50.26,3.57,2.3,1.69,0.24,318.38,124.26,11.401912120341924,0,9.0,9,32,21
